source_locus_tag	target_locus_tag	weight	association	target_organism	target_gene	source_organism	source_gene	cross_species	source_organism_name	target_organism_name	source_gene_product	target_gene_product
Ga0081629_10266	Ga0081629_10206	0.02654	positive	Ga0081629	10206	Ga0081629	10266	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	type IV pilus assembly protein PilA	RNA-binding protein Hfq
Ga0081629_10206	Ga0081629_10266	0.02654	positive	Ga0081629	10266	Ga0081629	10206	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	RNA-binding protein Hfq	type IV pilus assembly protein PilA
Ga0081607_117723	Ga0081607_111728	0.02652	positive	Ga0081607	111728	Ga0081607	117723	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	mxaD protein
Ga0081607_111728	Ga0081607_117723	0.02652	positive	Ga0081607	117723	Ga0081607	111728	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	mxaD protein	hypothetical protein
Ga0081607_125530	Ga0081607_113519	0.02651	positive	Ga0081607	113519	Ga0081607	125530	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_113519	Ga0081607_125530	0.02651	positive	Ga0081607	125530	Ga0081607	113519	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_108216	Ga0081607_110243	0.02647	positive	Ga0081607	110243	Ga0081607	108216	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	DNA mismatch repair protein MutL	hypothetical protein
Ga0081607_110243	Ga0081607_108216	0.02647	positive	Ga0081607	108216	Ga0081607	110243	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	DNA mismatch repair protein MutL
Ga0081629_122127	Ga0081607_123112	-0.02646	negative	Ga0081607	123112	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	hypothetical protein
Ga0081629_12205	Ga0081629_116111	0.02645	positive	Ga0081629	116111	Ga0081629	12205	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	cytochrome c
Ga0081629_116111	Ga0081629_12205	0.02645	positive	Ga0081629	12205	Ga0081629	116111	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	cytochrome c	hypothetical protein
Ga0081607_11332	Ga0081607_12209	0.02644	positive	Ga0081607	12209	Ga0081607	11332	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar P-ring protein precursor FlgI
Ga0081607_12209	Ga0081607_11332	0.02644	positive	Ga0081607	11332	Ga0081607	12209	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar P-ring protein precursor FlgI	hypothetical protein
Ga0081607_110243	Ga0081607_10651	0.0264	positive	Ga0081607	10651	Ga0081607	110243	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_10651	Ga0081607_110243	0.0264	positive	Ga0081607	110243	Ga0081607	10651	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_115213	Ga0081607_11521	0.02635	positive	Ga0081607	11521	Ga0081607	115213	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellin	hypothetical protein
Ga0081607_11521	Ga0081607_115213	0.02635	positive	Ga0081607	115213	Ga0081607	11521	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellin
Ga0081629_10632	Ga0081629_10266	0.02632	positive	Ga0081629	10266	Ga0081629	10632	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	type IV pilus assembly protein PilA
Ga0081629_10266	Ga0081629_10632	0.02632	positive	Ga0081629	10632	Ga0081629	10266	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	type IV pilus assembly protein PilA	hypothetical protein
Ga0081607_11331	Ga0081607_122015	0.02628	positive	Ga0081607	122015	Ga0081607	11331	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar basal-body rod protein FlgC
Ga0081607_122015	Ga0081607_11331	0.02628	positive	Ga0081607	11331	Ga0081607	122015	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar basal-body rod protein FlgC	hypothetical protein
Ga0081607_11332	Ga0081607_107612	0.02628	positive	Ga0081607	107612	Ga0081607	11332	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_107612	Ga0081607_11332	0.02628	positive	Ga0081607	11332	Ga0081607	107612	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_109111	Ga0081607_121224	0.02627	positive	Ga0081607	121224	Ga0081607	109111	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	bacterial nucleoid protein HU beta subunit	hypothetical protein
Ga0081607_121224	Ga0081607_109111	0.02627	positive	Ga0081607	109111	Ga0081607	121224	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	bacterial nucleoid protein HU beta subunit
Ga0081629_10206	Ga0081629_10632	0.02626	positive	Ga0081629	10632	Ga0081629	10206	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	RNA-binding protein Hfq	hypothetical protein
Ga0081629_10632	Ga0081629_10206	0.02626	positive	Ga0081629	10206	Ga0081629	10632	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	RNA-binding protein Hfq
Ga0081607_116319	Ga0081607_10311	0.02619	positive	Ga0081607	10311	Ga0081607	116319	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_10311	Ga0081607_116319	0.02619	positive	Ga0081607	116319	Ga0081607	10311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_110245	Ga0081607_11288	0.02614	positive	Ga0081607	11288	Ga0081607	110245	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	NlpE N-terminal domain-containing protein	hypothetical protein
Ga0081607_11288	Ga0081607_110245	0.02614	positive	Ga0081607	110245	Ga0081607	11288	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	NlpE N-terminal domain-containing protein
Ga0081607_10701	Ga0081607_11095	0.02612	positive	Ga0081607	11095	Ga0081607	10701	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_10239	Ga0081607_107940	-0.02595	negative	Ga0081607	107940	Ga0081607	10239	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_107940	Ga0081607_10239	-0.02595	negative	Ga0081607	10239	Ga0081607	107940	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_107718	Ga0081607_10822	0.02592	positive	Ga0081607	10822	Ga0081607	107718	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Recombination protein MgsA
Ga0081607_10822	Ga0081607_107718	0.02592	positive	Ga0081607	107718	Ga0081607	10822	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Recombination protein MgsA	hypothetical protein
Ga0081607_11288	Ga0081607_11349	-0.0259	negative	Ga0081607	11349	Ga0081607	11288	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Methyltransferase domain-containing protein
Ga0081607_10524	Ga0081607_108041	0.0259	positive	Ga0081607	108041	Ga0081607	10524	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Ykud domain-containing protein
Ga0081607_108041	Ga0081607_10524	0.0259	positive	Ga0081607	10524	Ga0081607	108041	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Ykud domain-containing protein	hypothetical protein
Ga0081607_11349	Ga0081607_11288	-0.0259	negative	Ga0081607	11288	Ga0081607	11349	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Methyltransferase domain-containing protein	hypothetical protein
Ga0081607_11368	Ga0081607_11358	0.02587	positive	Ga0081607	11358	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	pyruvate kinase
Ga0081607_108023	Ga0081607_10311	0.02581	positive	Ga0081607	10311	Ga0081607	108023	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	MraZ protein	hypothetical protein
Ga0081607_111211	Ga0081607_108422	0.02581	positive	Ga0081607	108422	Ga0081607	111211	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	competence protein ComEA
Ga0081607_10311	Ga0081607_108023	0.02581	positive	Ga0081607	108023	Ga0081607	10311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	MraZ protein
Ga0081607_108422	Ga0081607_111211	0.02581	positive	Ga0081607	111211	Ga0081607	108422	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	competence protein ComEA	hypothetical protein
Ga0081607_120713	Ga0081607_11331	0.02577	positive	Ga0081607	11331	Ga0081607	120713	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar biosynthesis protein FlhF	hypothetical protein
Ga0081607_11331	Ga0081607_120713	0.02577	positive	Ga0081607	120713	Ga0081607	11331	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar biosynthesis protein FlhF
Ga0081629_10401	Ga0081629_105315	0.02572	positive	Ga0081629	105315	Ga0081629	10401	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	flagellin	hypothetical protein
Ga0081607_117613	Ga0081607_12208	0.02572	positive	Ga0081607	12208	Ga0081607	117613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FlgJ
Ga0081629_105315	Ga0081629_10401	0.02572	positive	Ga0081629	10401	Ga0081629	105315	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	flagellin
Ga0081607_12208	Ga0081607_117613	0.02572	positive	Ga0081607	117613	Ga0081607	12208	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FlgJ	hypothetical protein
Ga0081607_10136	Ga0081607_11303	0.0257	positive	Ga0081607	11303	Ga0081607	10136	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L25P	hypothetical protein
Ga0081607_11331	Ga0081607_122013	0.0257	positive	Ga0081607	122013	Ga0081607	11331	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar hook protein FlgE
Ga0081607_122013	Ga0081607_11331	0.0257	positive	Ga0081607	11331	Ga0081607	122013	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar hook protein FlgE	hypothetical protein
Ga0081607_11303	Ga0081607_10136	0.0257	positive	Ga0081607	10136	Ga0081607	11303	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	LSU ribosomal protein L25P
Ga0081607_122018	Ga0081607_11521	0.02564	positive	Ga0081607	11521	Ga0081607	122018	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	anti-sigma-28 factor, FlgM family	hypothetical protein
Ga0081607_11521	Ga0081607_122018	0.02564	positive	Ga0081607	122018	Ga0081607	11521	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	anti-sigma-28 factor, FlgM family
Ga0081607_11331	Ga0081607_122010	0.02562	positive	Ga0081607	122010	Ga0081607	11331	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar L-ring protein precursor FlgH
Ga0081607_122010	Ga0081607_11331	0.02562	positive	Ga0081607	11331	Ga0081607	122010	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar L-ring protein precursor FlgH	hypothetical protein
Ga0081629_122127	Ga0081607_112022	-0.02561	negative	Ga0081607	112022	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	two-component system, chemotaxis family, response regulator CheY
Ga0081607_11332	Ga0081607_12606	0.02561	positive	Ga0081607	12606	Ga0081607	11332	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Na+-transporting NADH:ubiquinone oxidoreductase subunit D
Ga0081607_12606	Ga0081607_11332	0.02561	positive	Ga0081607	11332	Ga0081607	12606	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Na+-transporting NADH:ubiquinone oxidoreductase subunit D	hypothetical protein
Ga0081607_107611	Ga0081607_123456	0.0256	positive	Ga0081607	123456	Ga0081607	107611	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	SSU ribosomal protein S2P
Ga0081607_123456	Ga0081607_107611	0.0256	positive	Ga0081607	107611	Ga0081607	123456	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S2P	hypothetical protein
Ga0081607_115210	Ga0081607_107612	0.02553	positive	Ga0081607	107612	Ga0081607	115210	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FliS	hypothetical protein
Ga0081607_107612	Ga0081607_115210	0.02553	positive	Ga0081607	115210	Ga0081607	107612	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FliS
Ga0081607_107940	Ga0081629_118411	-0.02548	negative	Ga0081629	118411	Ga0081607	107940	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	LSU ribosomal protein L27P
Ga0081629_10632	Ga0081607_107612	0.02548	positive	Ga0081607	107612	Ga0081629	10632	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_118411	Ga0081607_107940	-0.02548	negative	Ga0081607	107940	Ga0081629	118411	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L27P	hypothetical protein
Ga0081607_107612	Ga0081629_10632	0.02548	positive	Ga0081629	10632	Ga0081607	107612	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_125326	Ga0081629_11135	0.02544	positive	Ga0081629	11135	Ga0081607	125326	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11303	Ga0081607_115212	0.02544	positive	Ga0081607	115212	Ga0081607	11303	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FlaG
Ga0081607_115212	Ga0081607_11303	0.02544	positive	Ga0081607	11303	Ga0081607	115212	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FlaG	hypothetical protein
Ga0081629_11135	Ga0081607_125326	0.02544	positive	Ga0081607	125326	Ga0081629	11135	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_10591	Ga0081629_12128	0.02542	positive	Ga0081629	12128	Ga0081629	10591	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	3-hexulose-6-phosphate synthase	hypothetical protein
Ga0081629_12128	Ga0081629_10591	0.02542	positive	Ga0081629	10591	Ga0081629	12128	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	3-hexulose-6-phosphate synthase
Ga0081629_122127	Ga0081607_107914	0.02541	positive	Ga0081607	107914	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	SSU ribosomal protein S15P
Ga0081607_107612	Ga0081607_107914	0.02541	positive	Ga0081607	107914	Ga0081607	107612	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	SSU ribosomal protein S15P
Ga0081607_107914	Ga0081607_107612	0.02541	positive	Ga0081607	107612	Ga0081607	107914	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S15P	hypothetical protein
Ga0081607_114311	Ga0081607_10303	0.02538	positive	Ga0081607	10303	Ga0081607	114311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	RNA-binding protein Hfq	hypothetical protein
Ga0081607_10303	Ga0081607_114311	0.02538	positive	Ga0081607	114311	Ga0081607	10303	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	RNA-binding protein Hfq
Ga0081607_11368	Ga0081607_120720	0.02533	positive	Ga0081607	120720	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_110243	Ga0081607_107940	0.02531	positive	Ga0081607	107940	Ga0081607	110243	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_107940	Ga0081607_110243	0.02531	positive	Ga0081607	110243	Ga0081607	107940	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11368	Ga0081607_116320	0.02526	positive	Ga0081607	116320	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	MSHA pilin protein MshA
Ga0081607_107940	Ga0081607_123112	0.02523	positive	Ga0081607	123112	Ga0081607	107940	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_123112	Ga0081607_107940	0.02523	positive	Ga0081607	107940	Ga0081607	123112	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_115210	Ga0081607_123112	0.0252	positive	Ga0081607	123112	Ga0081607	115210	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FliS	hypothetical protein
Ga0081607_123112	Ga0081607_115210	0.0252	positive	Ga0081607	115210	Ga0081607	123112	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FliS
Ga0081607_112840	Ga0081607_118613	0.02515	positive	Ga0081607	118613	Ga0081607	112840	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S9P	hypothetical protein
Ga0081607_111615	Ga0081607_117613	0.02515	positive	Ga0081607	117613	Ga0081607	111615	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	MoxR-like ATPase	hypothetical protein
Ga0081607_118613	Ga0081607_112840	0.02515	positive	Ga0081607	112840	Ga0081607	118613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	SSU ribosomal protein S9P
Ga0081607_117613	Ga0081607_111615	0.02515	positive	Ga0081607	111615	Ga0081607	117613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	MoxR-like ATPase
Ga0081629_118411	Ga0081607_125326	0.02512	positive	Ga0081607	125326	Ga0081629	118411	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L27P	hypothetical protein
Ga0081607_108311	Ga0081607_120732	0.02504	positive	Ga0081607	120732	Ga0081607	108311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L20P	hypothetical protein
Ga0081607_120732	Ga0081607_108311	0.02504	positive	Ga0081607	108311	Ga0081607	120732	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	LSU ribosomal protein L20P
