source_locus_tag	target_locus_tag	weight	association	target_organism	target_gene	source_organism	source_gene	cross_species	source_organism_name	target_organism_name	source_gene_product	target_gene_product
Ga0081607_123456	Ga0081607_107611	0.0256	positive	Ga0081607	107611	Ga0081607	123456	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S2P	hypothetical protein
Ga0081607_108214	Ga0081629_10591	-0.02555	negative	Ga0081629	10591	Ga0081607	108214	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	cold-shock DNA-binding protein family	3-hexulose-6-phosphate synthase
Ga0081629_10591	Ga0081607_108214	-0.02555	negative	Ga0081607	108214	Ga0081629	10591	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	3-hexulose-6-phosphate synthase	cold-shock DNA-binding protein family
Ga0081607_115210	Ga0081607_107612	0.02553	positive	Ga0081607	107612	Ga0081607	115210	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FliS	hypothetical protein
Ga0081607_107612	Ga0081607_115210	0.02553	positive	Ga0081607	115210	Ga0081607	107612	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FliS
Ga0081607_107940	Ga0081629_118411	-0.02548	negative	Ga0081629	118411	Ga0081607	107940	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	LSU ribosomal protein L27P
Ga0081629_10632	Ga0081607_107612	0.02548	positive	Ga0081607	107612	Ga0081629	10632	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_118411	Ga0081607_107940	-0.02548	negative	Ga0081607	107940	Ga0081629	118411	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L27P	hypothetical protein
Ga0081607_107612	Ga0081629_10632	0.02548	positive	Ga0081629	10632	Ga0081607	107612	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11358	Ga0081607_116325	0.02545	positive	Ga0081607	116325	Ga0081607	11358	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	pyruvate kinase	chaperonin GroES
Ga0081607_116325	Ga0081607_11358	0.02545	positive	Ga0081607	11358	Ga0081607	116325	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	chaperonin GroES	pyruvate kinase
Ga0081607_125326	Ga0081629_11135	0.02544	positive	Ga0081629	11135	Ga0081607	125326	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11303	Ga0081607_115212	0.02544	positive	Ga0081607	115212	Ga0081607	11303	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FlaG
Ga0081607_115212	Ga0081607_11303	0.02544	positive	Ga0081607	11303	Ga0081607	115212	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FlaG	hypothetical protein
Ga0081629_11135	Ga0081607_125326	0.02544	positive	Ga0081607	125326	Ga0081629	11135	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_10591	Ga0081629_12128	0.02542	positive	Ga0081629	12128	Ga0081629	10591	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	3-hexulose-6-phosphate synthase	hypothetical protein
Ga0081629_12128	Ga0081629_10591	0.02542	positive	Ga0081629	10591	Ga0081629	12128	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	3-hexulose-6-phosphate synthase
Ga0081629_122127	Ga0081607_107914	0.02541	positive	Ga0081607	107914	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	SSU ribosomal protein S15P
Ga0081607_107612	Ga0081607_107914	0.02541	positive	Ga0081607	107914	Ga0081607	107612	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	SSU ribosomal protein S15P
Ga0081607_107914	Ga0081607_107612	0.02541	positive	Ga0081607	107612	Ga0081607	107914	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S15P	hypothetical protein
Ga0081607_114311	Ga0081607_10303	0.02538	positive	Ga0081607	10303	Ga0081607	114311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	RNA-binding protein Hfq	hypothetical protein
Ga0081607_109110	Ga0081607_117652	0.02538	positive	Ga0081607	117652	Ga0081607	109110	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP-dependent proteinase	ATP-dependent Clp protease ATP-binding subunit ClpA
Ga0081607_10303	Ga0081607_114311	0.02538	positive	Ga0081607	114311	Ga0081607	10303	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	RNA-binding protein Hfq
Ga0081607_117652	Ga0081607_109110	0.02538	positive	Ga0081607	109110	Ga0081607	117652	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP-dependent Clp protease ATP-binding subunit ClpA	ATP-dependent proteinase
Ga0081607_117653	Ga0081607_116325	0.02533	positive	Ga0081607	116325	Ga0081607	117653	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	bacterial translation initiation factor 1 (bIF-1)	chaperonin GroES
Ga0081607_116325	Ga0081607_117653	0.02533	positive	Ga0081607	117653	Ga0081607	116325	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	chaperonin GroES	bacterial translation initiation factor 1 (bIF-1)
Ga0081607_11368	Ga0081607_120720	0.02533	positive	Ga0081607	120720	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11284	Ga0081607_112115	0.02532	positive	Ga0081607	112115	Ga0081607	11284	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	iron-sulfur cluster insertion protein	peroxiredoxin (alkyl hydroperoxide reductase subunit C)
Ga0081607_112115	Ga0081607_11284	0.02532	positive	Ga0081607	11284	Ga0081607	112115	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	peroxiredoxin (alkyl hydroperoxide reductase subunit C)	iron-sulfur cluster insertion protein
Ga0081607_110243	Ga0081607_107940	0.02531	positive	Ga0081607	107940	Ga0081607	110243	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_107940	Ga0081607_110243	0.02531	positive	Ga0081607	110243	Ga0081607	107940	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11349	Ga0081607_117812	0.0253	positive	Ga0081607	117812	Ga0081607	11349	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Methyltransferase domain-containing protein	Smg protein
Ga0081607_117812	Ga0081607_11349	0.0253	positive	Ga0081607	11349	Ga0081607	117812	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Smg protein	Methyltransferase domain-containing protein
Ga0081607_108455	Ga0081607_12608	0.02528	positive	Ga0081607	12608	Ga0081607	108455	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP synthase F1 subcomplex alpha subunit	Na+-transporting NADH:ubiquinone oxidoreductase subunit F
Ga0081607_12608	Ga0081607_108455	0.02528	positive	Ga0081607	108455	Ga0081607	12608	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Na+-transporting NADH:ubiquinone oxidoreductase subunit F	ATP synthase F1 subcomplex alpha subunit
Ga0081607_11368	Ga0081607_116320	0.02526	positive	Ga0081607	116320	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	MSHA pilin protein MshA
Ga0081607_107940	Ga0081607_123112	0.02523	positive	Ga0081607	123112	Ga0081607	107940	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_10915	Ga0081629_11362	0.02523	positive	Ga0081629	11362	Ga0081629	10915	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	DNA-binding protein HU-beta	pilus assembly protein CpaB
Ga0081629_11362	Ga0081629_10915	0.02523	positive	Ga0081629	10915	Ga0081629	11362	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	pilus assembly protein CpaB	DNA-binding protein HU-beta
Ga0081607_123112	Ga0081607_107940	0.02523	positive	Ga0081607	107940	Ga0081607	123112	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_115210	Ga0081607_123112	0.0252	positive	Ga0081607	123112	Ga0081607	115210	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FliS	hypothetical protein
Ga0081607_123112	Ga0081607_115210	0.0252	positive	Ga0081607	115210	Ga0081607	123112	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FliS
Ga0081607_112840	Ga0081607_118613	0.02515	positive	Ga0081607	118613	Ga0081607	112840	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S9P	hypothetical protein
Ga0081607_123317	Ga0081607_1082113	0.02515	positive	Ga0081607	1082113	Ga0081607	123317	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cold-shock DNA-binding protein family	OmpA-OmpF porin, OOP family
Ga0081607_111615	Ga0081607_117613	0.02515	positive	Ga0081607	117613	Ga0081607	111615	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	MoxR-like ATPase	hypothetical protein
Ga0081607_1082113	Ga0081607_123317	0.02515	positive	Ga0081607	123317	Ga0081607	1082113	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	OmpA-OmpF porin, OOP family	cold-shock DNA-binding protein family
Ga0081607_111115	Ga0081607_116937	0.02515	positive	Ga0081607	116937	Ga0081607	111115	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	transcriptional regulator, TraR/DksA family	L-glutamine synthetase
Ga0081607_118613	Ga0081607_112840	0.02515	positive	Ga0081607	112840	Ga0081607	118613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	SSU ribosomal protein S9P
Ga0081607_116937	Ga0081607_111115	0.02515	positive	Ga0081607	111115	Ga0081607	116937	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	L-glutamine synthetase	transcriptional regulator, TraR/DksA family
Ga0081607_117613	Ga0081607_111615	0.02515	positive	Ga0081607	111615	Ga0081607	117613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	MoxR-like ATPase
Ga0081607_113615	Ga0081607_125810	0.02514	positive	Ga0081607	125810	Ga0081607	113615	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar hook-basal body complex protein FliE	Protein of unknown function (DUF4242)
Ga0081607_125810	Ga0081607_113615	0.02514	positive	Ga0081607	113615	Ga0081607	125810	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Protein of unknown function (DUF4242)	flagellar hook-basal body complex protein FliE
Ga0081607_115213	Ga0081607_115212	0.02512	positive	Ga0081607	115212	Ga0081607	115213	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellin	flagellar protein FlaG
Ga0081629_118411	Ga0081607_125326	0.02512	positive	Ga0081607	125326	Ga0081629	118411	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L27P	hypothetical protein
Ga0081607_115212	Ga0081607_115213	0.02512	positive	Ga0081607	115213	Ga0081607	115212	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FlaG	flagellin
Ga0081607_108455	Ga0081607_12192	0.02509	positive	Ga0081607	12192	Ga0081607	108455	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP synthase F1 subcomplex alpha subunit	Small metal-binding protein
Ga0081607_12192	Ga0081607_108455	0.02509	positive	Ga0081607	108455	Ga0081607	12192	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Small metal-binding protein	ATP synthase F1 subcomplex alpha subunit
Ga0081607_108216	Ga0081607_112315	0.02508	positive	Ga0081607	112315	Ga0081607	108216	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	DNA mismatch repair protein MutL	CTP synthase
Ga0081607_112315	Ga0081607_108216	0.02508	positive	Ga0081607	108216	Ga0081607	112315	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	CTP synthase	DNA mismatch repair protein MutL
Ga0081629_11844	Ga0081629_10401	0.02506	positive	Ga0081629	10401	Ga0081629	11844	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	SSU ribosomal protein S20P	flagellin
Ga0081629_10401	Ga0081629_11844	0.02506	positive	Ga0081629	11844	Ga0081629	10401	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	flagellin	SSU ribosomal protein S20P
Ga0081607_109525	Ga0081607_112840	0.02505	positive	Ga0081607	112840	Ga0081607	109525	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	RNA polymerase, sigma 32 subunit, RpoH	SSU ribosomal protein S9P
Ga0081607_112840	Ga0081607_109525	0.02505	positive	Ga0081607	109525	Ga0081607	112840	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S9P	RNA polymerase, sigma 32 subunit, RpoH
Ga0081607_108311	Ga0081607_120732	0.02504	positive	Ga0081607	120732	Ga0081607	108311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L20P	hypothetical protein
Ga0081607_117646	Ga0081607_122018	0.02504	positive	Ga0081607	122018	Ga0081607	117646	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Small metal-binding protein	anti-sigma-28 factor, FlgM family
Ga0081607_120732	Ga0081607_108311	0.02504	positive	Ga0081607	108311	Ga0081607	120732	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	LSU ribosomal protein L20P
Ga0081607_122018	Ga0081607_117646	0.02504	positive	Ga0081607	117646	Ga0081607	122018	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	anti-sigma-28 factor, FlgM family	Small metal-binding protein
Ga0081629_10373	Ga0081629_10206	0.02502	positive	Ga0081629	10206	Ga0081629	10373	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	formaldehyde activating enzyme	RNA-binding protein Hfq
Ga0081629_10206	Ga0081629_10373	0.02502	positive	Ga0081629	10373	Ga0081629	10206	False	Methylotenera mobilis-49 (UID203)	Methylotenera mobilis-49 (UID203)	RNA-binding protein Hfq	formaldehyde activating enzyme
Ga0081629_12085	Ga0081607_125535	0.02502	positive	Ga0081607	125535	Ga0081629	12085	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	PQQ-dependent dehydrogenase, methanol/ethanol family
Ga0081607_11846	Ga0081607_112022	0.02501	positive	Ga0081607	112022	Ga0081607	11846	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	microcystin-dependent protein	two-component system, chemotaxis family, response regulator CheY
Ga0081607_112022	Ga0081607_11846	0.02501	positive	Ga0081607	11846	Ga0081607	112022	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	two-component system, chemotaxis family, response regulator CheY	microcystin-dependent protein
Ga0081607_12049	Ga0081607_108470	0.025	positive	Ga0081607	108470	Ga0081607	12049	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	formaldehyde activating enzyme	hemoglobin
Ga0081607_125323	Ga0081607_117812	0.025	positive	Ga0081607	117812	Ga0081607	125323	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Smg protein
Ga0081607_108470	Ga0081607_12049	0.025	positive	Ga0081607	12049	Ga0081607	108470	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hemoglobin	formaldehyde activating enzyme
Ga0081607_117812	Ga0081607_125323	0.025	positive	Ga0081607	125323	Ga0081607	117812	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Smg protein	hypothetical protein
Ga0081607_122011	Ga0081607_11331	0.02497	positive	Ga0081607	11331	Ga0081607	122011	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar basal-body rod protein FlgG	hypothetical protein
Ga0081607_11331	Ga0081607_122011	0.02497	positive	Ga0081607	122011	Ga0081607	11331	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar basal-body rod protein FlgG
Ga0081607_11368	Ga0081607_108458	0.02497	positive	Ga0081607	108458	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	F-type H+-transporting ATPase subunit c
Ga0081607_11235	Ga0081607_12161	0.02497	positive	Ga0081607	12161	Ga0081607	11235	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cold-shock DNA-binding protein family	hypothetical protein
Ga0081607_12161	Ga0081607_11235	0.02497	positive	Ga0081607	11235	Ga0081607	12161	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cold-shock DNA-binding protein family
Ga0081607_122011	Ga0081607_12208	0.02496	positive	Ga0081607	12208	Ga0081607	122011	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar basal-body rod protein FlgG	flagellar protein FlgJ
Ga0081607_12208	Ga0081607_122011	0.02496	positive	Ga0081607	122011	Ga0081607	12208	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FlgJ	flagellar basal-body rod protein FlgG
Ga0081607_11368	Ga0081607_11284	0.02493	positive	Ga0081607	11284	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	iron-sulfur cluster insertion protein
Ga0081607_123012	Ga0081607_109629	0.02493	positive	Ga0081607	109629	Ga0081607	123012	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	PAS domain S-box-containing protein	molecular chaperone DnaK
Ga0081607_109629	Ga0081607_123012	0.02493	positive	Ga0081607	123012	Ga0081607	109629	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	molecular chaperone DnaK	PAS domain S-box-containing protein
Ga0081607_12209	Ga0081607_122013	0.02492	positive	Ga0081607	122013	Ga0081607	12209	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar P-ring protein precursor FlgI	flagellar hook protein FlgE
Ga0081607_122013	Ga0081607_12209	0.02492	positive	Ga0081607	12209	Ga0081607	122013	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar hook protein FlgE	flagellar P-ring protein precursor FlgI
Ga0081629_118411	Ga0081607_111620	-0.0249	negative	Ga0081607	111620	Ga0081629	118411	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L27P	PQQ enzyme repeat-containing protein
Ga0081607_11368	Ga0081607_108813	0.02489	positive	Ga0081607	108813	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	surface antigen family protein
Ga0081607_11368	Ga0081607_10305	0.02487	positive	Ga0081607	10305	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	6-phospho-3-hexuloisomerase
Ga0081607_1082113	Ga0081607_116325	0.02486	positive	Ga0081607	116325	Ga0081607	1082113	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	OmpA-OmpF porin, OOP family	chaperonin GroES
Ga0081607_116325	Ga0081607_1082113	0.02486	positive	Ga0081607	1082113	Ga0081607	116325	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	chaperonin GroES	OmpA-OmpF porin, OOP family
